"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat quinquennal","Nombre"
2008,10,"Sant Martí",68,"el Poblenou","Home","25-29 anys",100
2008,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","25-29 anys",41
2008,10,"Sant Martí",70,"el Besòs i el Maresme","Home","25-29 anys",55
2008,10,"Sant Martí",71,"Provençals del Poblenou","Home","25-29 anys",63
2008,10,"Sant Martí",72,"Sant Martí de Provençals","Home","25-29 anys",60
2008,10,"Sant Martí",73,"la Verneda i la Pau","Home","25-29 anys",43
2008,99,"No consta",99,"No consta","Home","25-29 anys",4
2008,1,"Ciutat Vella",1,"el Raval","Home","30-34 anys",436
2008,1,"Ciutat Vella",2,"el Barri Gòtic","Home","30-34 anys",154
2008,1,"Ciutat Vella",3,"la Barceloneta","Home","30-34 anys",177
2008,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","30-34 anys",282
2008,2,"Eixample",5,"el Fort Pienc","Home","30-34 anys",202
2008,2,"Eixample",6,"la Sagrada Família","Home","30-34 anys",325
2008,2,"Eixample",7,"la Dreta de l'Eixample","Home","30-34 anys",341
2008,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","30-34 anys",304
2008,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","30-34 anys",410
2008,2,"Eixample",10,"Sant Antoni","Home","30-34 anys",240
2008,3,"Sants-Montjuïc",11,"el Poble Sec","Home","30-34 anys",300
2008,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","30-34 anys",5
2008,3,"Sants-Montjuïc",13,"la Marina de Port","Home","30-34 anys",163
2008,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","30-34 anys",66
2008,3,"Sants-Montjuïc",15,"Hostafrancs","Home","30-34 anys",106
2008,3,"Sants-Montjuïc",16,"la Bordeta","Home","30-34 anys",94
2008,3,"Sants-Montjuïc",17,"Sants - Badal","Home","30-34 anys",149
2008,3,"Sants-Montjuïc",18,"Sants","Home","30-34 anys",274
2008,4,"Les Corts",19,"les Corts","Home","30-34 anys",247
2008,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","30-34 anys",113
2008,4,"Les Corts",21,"Pedralbes","Home","30-34 anys",40
2008,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","30-34 anys",18
2008,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","30-34 anys",106
2008,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","30-34 anys",44
2008,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","30-34 anys",106
2008,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","30-34 anys",225
2008,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","30-34 anys",217
2008,6,"Gràcia",28,"Vallcarca i els Penitents","Home","30-34 anys",110
2008,6,"Gràcia",29,"el Coll","Home","30-34 anys",47
2008,6,"Gràcia",30,"la Salut","Home","30-34 anys",79
2008,6,"Gràcia",31,"la Vila de Gràcia","Home","30-34 anys",542
2008,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","30-34 anys",243
2008,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","30-34 anys",162
2008,7,"Horta-Guinardó",34,"Can Baró","Home","30-34 anys",64
2008,7,"Horta-Guinardó",35,"el Guinardó","Home","30-34 anys",196
2008,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","30-34 anys",41
2008,7,"Horta-Guinardó",37,"el Carmel","Home","30-34 anys",189
2008,7,"Horta-Guinardó",38,"la Teixonera","Home","30-34 anys",81
2008,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","30-34 anys",35
2008,7,"Horta-Guinardó",40,"Montbau","Home","30-34 anys",23
2008,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","30-34 anys",21
2008,7,"Horta-Guinardó",42,"la Clota","Home","30-34 anys",4
2008,7,"Horta-Guinardó",43,"Horta","Home","30-34 anys",122
2008,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","30-34 anys",119
2008,8,"Nou Barris",45,"Porta","Home","30-34 anys",141
2008,8,"Nou Barris",46,"el Turó de la Peira","Home","30-34 anys",71
2008,8,"Nou Barris",47,"Can Peguera","Home","30-34 anys",14
2008,8,"Nou Barris",48,"la Guineueta","Home","30-34 anys",67
2008,8,"Nou Barris",49,"Canyelles","Home","30-34 anys",22
2008,8,"Nou Barris",50,"les Roquetes","Home","30-34 anys",80
2008,8,"Nou Barris",51,"Verdun","Home","30-34 anys",59
2008,8,"Nou Barris",52,"la Prosperitat","Home","30-34 anys",116
2008,8,"Nou Barris",53,"la Trinitat Nova","Home","30-34 anys",39
2008,8,"Nou Barris",54,"Torre Baró","Home","30-34 anys",8
2008,8,"Nou Barris",55,"Ciutat Meridiana","Home","30-34 anys",43
2008,8,"Nou Barris",56,"Vallbona","Home","30-34 anys",21
2008,9,"Sant Andreu",57,"la Trinitat Vella","Home","30-34 anys",53
2008,9,"Sant Andreu",58,"Baró de Viver","Home","30-34 anys",18
2008,9,"Sant Andreu",59,"el Bon Pastor","Home","30-34 anys",89
2008,9,"Sant Andreu",60,"Sant Andreu","Home","30-34 anys",328
2008,9,"Sant Andreu",61,"la Sagrera","Home","30-34 anys",157
2008,9,"Sant Andreu",62,"el Congrés i els Indians","Home","30-34 anys",74
2008,9,"Sant Andreu",63,"Navas","Home","30-34 anys",85
2008,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","30-34 anys",279
2008,10,"Sant Martí",65,"el Clot","Home","30-34 anys",141
2008,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","30-34 anys",74
2008,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","30-34 anys",60
2008,10,"Sant Martí",68,"el Poblenou","Home","30-34 anys",247
2008,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","30-34 anys",90
2008,10,"Sant Martí",70,"el Besòs i el Maresme","Home","30-34 anys",82
2008,10,"Sant Martí",71,"Provençals del Poblenou","Home","30-34 anys",115
2008,10,"Sant Martí",72,"Sant Martí de Provençals","Home","30-34 anys",101
2008,10,"Sant Martí",73,"la Verneda i la Pau","Home","30-34 anys",103
2008,99,"No consta",99,"No consta","Home","30-34 anys",6
2008,1,"Ciutat Vella",1,"el Raval","Home","35-39 anys",412
2008,1,"Ciutat Vella",2,"el Barri Gòtic","Home","35-39 anys",178
2008,1,"Ciutat Vella",3,"la Barceloneta","Home","35-39 anys",163
2008,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","35-39 anys",299
2008,2,"Eixample",5,"el Fort Pienc","Home","35-39 anys",191
2008,2,"Eixample",6,"la Sagrada Família","Home","35-39 anys",270
2008,2,"Eixample",7,"la Dreta de l'Eixample","Home","35-39 anys",309
2008,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","35-39 anys",301
2008,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","35-39 anys",303
2008,2,"Eixample",10,"Sant Antoni","Home","35-39 anys",244
2008,3,"Sants-Montjuïc",11,"el Poble Sec","Home","35-39 anys",300
2008,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","35-39 anys",6
2008,3,"Sants-Montjuïc",13,"la Marina de Port","Home","35-39 anys",166
2008,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","35-39 anys",62
2008,3,"Sants-Montjuïc",15,"Hostafrancs","Home","35-39 anys",83
2008,3,"Sants-Montjuïc",16,"la Bordeta","Home","35-39 anys",93
2008,3,"Sants-Montjuïc",17,"Sants - Badal","Home","35-39 anys",104
2008,3,"Sants-Montjuïc",18,"Sants","Home","35-39 anys",231
2008,4,"Les Corts",19,"les Corts","Home","35-39 anys",198
2008,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","35-39 anys",98
2008,4,"Les Corts",21,"Pedralbes","Home","35-39 anys",30
2008,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","35-39 anys",19
2008,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","35-39 anys",105
2008,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","35-39 anys",43
2008,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","35-39 anys",97
2008,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","35-39 anys",198
2008,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","35-39 anys",170
2008,6,"Gràcia",28,"Vallcarca i els Penitents","Home","35-39 anys",109
2008,6,"Gràcia",29,"el Coll","Home","35-39 anys",45
2008,6,"Gràcia",30,"la Salut","Home","35-39 anys",78
2008,6,"Gràcia",31,"la Vila de Gràcia","Home","35-39 anys",430
2008,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","35-39 anys",189
2008,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","35-39 anys",124
2008,7,"Horta-Guinardó",34,"Can Baró","Home","35-39 anys",44
2008,7,"Horta-Guinardó",35,"el Guinardó","Home","35-39 anys",195
2008,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","35-39 anys",35
2008,7,"Horta-Guinardó",37,"el Carmel","Home","35-39 anys",155
2008,7,"Horta-Guinardó",38,"la Teixonera","Home","35-39 anys",64
2008,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","35-39 anys",21
2008,7,"Horta-Guinardó",40,"Montbau","Home","35-39 anys",28
2008,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","35-39 anys",22
2008,7,"Horta-Guinardó",42,"la Clota","Home","35-39 anys",3
2008,7,"Horta-Guinardó",43,"Horta","Home","35-39 anys",116
2008,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","35-39 anys",100
2008,8,"Nou Barris",45,"Porta","Home","35-39 anys",99
2008,8,"Nou Barris",46,"el Turó de la Peira","Home","35-39 anys",72
2008,8,"Nou Barris",47,"Can Peguera","Home","35-39 anys",17
2008,8,"Nou Barris",48,"la Guineueta","Home","35-39 anys",49
2008,8,"Nou Barris",49,"Canyelles","Home","35-39 anys",16
2008,8,"Nou Barris",50,"les Roquetes","Home","35-39 anys",83
2008,8,"Nou Barris",51,"Verdun","Home","35-39 anys",59
2008,8,"Nou Barris",52,"la Prosperitat","Home","35-39 anys",116
2008,8,"Nou Barris",53,"la Trinitat Nova","Home","35-39 anys",41
2008,8,"Nou Barris",54,"Torre Baró","Home","35-39 anys",8
2008,8,"Nou Barris",55,"Ciutat Meridiana","Home","35-39 anys",39
2008,8,"Nou Barris",56,"Vallbona","Home","35-39 anys",13
2008,9,"Sant Andreu",57,"la Trinitat Vella","Home","35-39 anys",45
2008,9,"Sant Andreu",58,"Baró de Viver","Home","35-39 anys",23
2008,9,"Sant Andreu",59,"el Bon Pastor","Home","35-39 anys",54
2008,9,"Sant Andreu",60,"Sant Andreu","Home","35-39 anys",270
2008,9,"Sant Andreu",61,"la Sagrera","Home","35-39 anys",108
2008,9,"Sant Andreu",62,"el Congrés i els Indians","Home","35-39 anys",88
2008,9,"Sant Andreu",63,"Navas","Home","35-39 anys",79
2008,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","35-39 anys",211
2008,10,"Sant Martí",65,"el Clot","Home","35-39 anys",111
2008,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","35-39 anys",53
2008,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","35-39 anys",61
2008,10,"Sant Martí",68,"el Poblenou","Home","35-39 anys",251
2008,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","35-39 anys",123
2008,10,"Sant Martí",70,"el Besòs i el Maresme","Home","35-39 anys",90
2008,10,"Sant Martí",71,"Provençals del Poblenou","Home","35-39 anys",102
2008,10,"Sant Martí",72,"Sant Martí de Provençals","Home","35-39 anys",114
2008,10,"Sant Martí",73,"la Verneda i la Pau","Home","35-39 anys",103
2008,99,"No consta",99,"No consta","Home","35-39 anys",11
2008,1,"Ciutat Vella",1,"el Raval","Home","40-44 anys",309
2008,1,"Ciutat Vella",2,"el Barri Gòtic","Home","40-44 anys",141
2008,1,"Ciutat Vella",3,"la Barceloneta","Home","40-44 anys",122
2008,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","40-44 anys",191
2008,2,"Eixample",5,"el Fort Pienc","Home","40-44 anys",142
2008,2,"Eixample",6,"la Sagrada Família","Home","40-44 anys",248
2008,2,"Eixample",7,"la Dreta de l'Eixample","Home","40-44 anys",242
2008,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","40-44 anys",217
2008,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","40-44 anys",268
2008,2,"Eixample",10,"Sant Antoni","Home","40-44 anys",213
2008,3,"Sants-Montjuïc",11,"el Poble Sec","Home","40-44 anys",234
2008,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","40-44 anys",2
2008,3,"Sants-Montjuïc",13,"la Marina de Port","Home","40-44 anys",117
2008,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","40-44 anys",48
2008,3,"Sants-Montjuïc",15,"Hostafrancs","Home","40-44 anys",78
2008,3,"Sants-Montjuïc",16,"la Bordeta","Home","40-44 anys",62
2008,3,"Sants-Montjuïc",17,"Sants - Badal","Home","40-44 anys",101
2008,3,"Sants-Montjuïc",18,"Sants","Home","40-44 anys",204
2008,4,"Les Corts",19,"les Corts","Home","40-44 anys",204
2008,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","40-44 anys",68
2008,4,"Les Corts",21,"Pedralbes","Home","40-44 anys",31
2008,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","40-44 anys",29
2008,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","40-44 anys",103
2008,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","40-44 anys",49
2008,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","40-44 anys",71
2008,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","40-44 anys",191
2008,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","40-44 anys",134
2008,6,"Gràcia",28,"Vallcarca i els Penitents","Home","40-44 anys",68
2008,6,"Gràcia",29,"el Coll","Home","40-44 anys",52
2008,6,"Gràcia",30,"la Salut","Home","40-44 anys",50
2008,6,"Gràcia",31,"la Vila de Gràcia","Home","40-44 anys",309
2008,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","40-44 anys",153
2008,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","40-44 anys",130
2008,7,"Horta-Guinardó",34,"Can Baró","Home","40-44 anys",34
2008,7,"Horta-Guinardó",35,"el Guinardó","Home","40-44 anys",162
2008,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","40-44 anys",43
2008,7,"Horta-Guinardó",37,"el Carmel","Home","40-44 anys",119
2008,7,"Horta-Guinardó",38,"la Teixonera","Home","40-44 anys",49
2008,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","40-44 anys",29
2008,7,"Horta-Guinardó",40,"Montbau","Home","40-44 anys",20
2008,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","40-44 anys",25
2008,7,"Horta-Guinardó",42,"la Clota","Home","40-44 anys",4
2008,7,"Horta-Guinardó",43,"Horta","Home","40-44 anys",77
2008,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","40-44 anys",80
2008,8,"Nou Barris",45,"Porta","Home","40-44 anys",88
2008,8,"Nou Barris",46,"el Turó de la Peira","Home","40-44 anys",44
2008,8,"Nou Barris",47,"Can Peguera","Home","40-44 anys",7
2008,8,"Nou Barris",48,"la Guineueta","Home","40-44 anys",38
2008,8,"Nou Barris",49,"Canyelles","Home","40-44 anys",17
2008,8,"Nou Barris",50,"les Roquetes","Home","40-44 anys",43
2008,8,"Nou Barris",51,"Verdun","Home","40-44 anys",48
2008,8,"Nou Barris",52,"la Prosperitat","Home","40-44 anys",90
2008,8,"Nou Barris",53,"la Trinitat Nova","Home","40-44 anys",28
2008,8,"Nou Barris",54,"Torre Baró","Home","40-44 anys",7
2008,8,"Nou Barris",55,"Ciutat Meridiana","Home","40-44 anys",32
2008,8,"Nou Barris",56,"Vallbona","Home","40-44 anys",8
2008,9,"Sant Andreu",57,"la Trinitat Vella","Home","40-44 anys",41
2008,9,"Sant Andreu",58,"Baró de Viver","Home","40-44 anys",11
2008,9,"Sant Andreu",59,"el Bon Pastor","Home","40-44 anys",52
2008,9,"Sant Andreu",60,"Sant Andreu","Home","40-44 anys",225
2008,9,"Sant Andreu",61,"la Sagrera","Home","40-44 anys",83
2008,9,"Sant Andreu",62,"el Congrés i els Indians","Home","40-44 anys",53
2008,9,"Sant Andreu",63,"Navas","Home","40-44 anys",78
2008,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","40-44 anys",164
2008,10,"Sant Martí",65,"el Clot","Home","40-44 anys",99
2008,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","40-44 anys",65
2008,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","40-44 anys",74
2008,10,"Sant Martí",68,"el Poblenou","Home","40-44 anys",179
2008,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","40-44 anys",83
2008,10,"Sant Martí",70,"el Besòs i el Maresme","Home","40-44 anys",59
2008,10,"Sant Martí",71,"Provençals del Poblenou","Home","40-44 anys",71
2008,10,"Sant Martí",72,"Sant Martí de Provençals","Home","40-44 anys",85
2008,10,"Sant Martí",73,"la Verneda i la Pau","Home","40-44 anys",93
2008,99,"No consta",99,"No consta","Home","40-44 anys",8
2008,1,"Ciutat Vella",1,"el Raval","Home","45-49 anys",262
2008,1,"Ciutat Vella",2,"el Barri Gòtic","Home","45-49 anys",113
2008,1,"Ciutat Vella",3,"la Barceloneta","Home","45-49 anys",109
2008,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","45-49 anys",157
2008,2,"Eixample",5,"el Fort Pienc","Home","45-49 anys",110
2008,2,"Eixample",6,"la Sagrada Família","Home","45-49 anys",207
2008,2,"Eixample",7,"la Dreta de l'Eixample","Home","45-49 anys",199
2008,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","45-49 anys",210
2008,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","45-49 anys",247
2008,2,"Eixample",10,"Sant Antoni","Home","45-49 anys",149
2008,3,"Sants-Montjuïc",11,"el Poble Sec","Home","45-49 anys",173
2008,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","45-49 anys",7
2008,3,"Sants-Montjuïc",13,"la Marina de Port","Home","45-49 anys",109
2008,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","45-49 anys",36
2008,3,"Sants-Montjuïc",15,"Hostafrancs","Home","45-49 anys",64
2008,3,"Sants-Montjuïc",16,"la Bordeta","Home","45-49 anys",71
2008,3,"Sants-Montjuïc",17,"Sants - Badal","Home","45-49 anys",67
2008,3,"Sants-Montjuïc",18,"Sants","Home","45-49 anys",157
2008,4,"Les Corts",19,"les Corts","Home","45-49 anys",162
2008,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","45-49 anys",64
2008,4,"Les Corts",21,"Pedralbes","Home","45-49 anys",24
2008,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","45-49 anys",23
2008,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","45-49 anys",80
2008,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","45-49 anys",40
2008,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","45-49 anys",67
2008,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","45-49 anys",155
2008,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","45-49 anys",115
2008,6,"Gràcia",28,"Vallcarca i els Penitents","Home","45-49 anys",67
2008,6,"Gràcia",29,"el Coll","Home","45-49 anys",27
2008,6,"Gràcia",30,"la Salut","Home","45-49 anys",39
2008,6,"Gràcia",31,"la Vila de Gràcia","Home","45-49 anys",242
2008,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","45-49 anys",122
2008,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","45-49 anys",95
2008,7,"Horta-Guinardó",34,"Can Baró","Home","45-49 anys",31
2008,7,"Horta-Guinardó",35,"el Guinardó","Home","45-49 anys",131
2008,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","45-49 anys",33
2008,7,"Horta-Guinardó",37,"el Carmel","Home","45-49 anys",97
2008,7,"Horta-Guinardó",38,"la Teixonera","Home","45-49 anys",33
2008,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","45-49 anys",19
2008,7,"Horta-Guinardó",40,"Montbau","Home","45-49 anys",21
2008,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","45-49 anys",15
2008,7,"Horta-Guinardó",42,"la Clota","Home","45-49 anys",1
2008,7,"Horta-Guinardó",43,"Horta","Home","45-49 anys",93
2008,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","45-49 anys",83
2008,8,"Nou Barris",45,"Porta","Home","45-49 anys",55
2008,8,"Nou Barris",46,"el Turó de la Peira","Home","45-49 anys",51
2008,8,"Nou Barris",47,"Can Peguera","Home","45-49 anys",12
2008,8,"Nou Barris",48,"la Guineueta","Home","45-49 anys",39
2008,8,"Nou Barris",49,"Canyelles","Home","45-49 anys",12
2008,8,"Nou Barris",50,"les Roquetes","Home","45-49 anys",40
2008,8,"Nou Barris",51,"Verdun","Home","45-49 anys",23
2008,8,"Nou Barris",52,"la Prosperitat","Home","45-49 anys",75
2008,8,"Nou Barris",53,"la Trinitat Nova","Home","45-49 anys",35
2008,8,"Nou Barris",54,"Torre Baró","Home","45-49 anys",6
2008,8,"Nou Barris",55,"Ciutat Meridiana","Home","45-49 anys",31
2008,8,"Nou Barris",56,"Vallbona","Home","45-49 anys",6
2008,9,"Sant Andreu",57,"la Trinitat Vella","Home","45-49 anys",34
2008,9,"Sant Andreu",58,"Baró de Viver","Home","45-49 anys",6
2008,9,"Sant Andreu",59,"el Bon Pastor","Home","45-49 anys",35
2008,9,"Sant Andreu",60,"Sant Andreu","Home","45-49 anys",160
2008,9,"Sant Andreu",61,"la Sagrera","Home","45-49 anys",78
2008,9,"Sant Andreu",62,"el Congrés i els Indians","Home","45-49 anys",52
2008,9,"Sant Andreu",63,"Navas","Home","45-49 anys",50
2008,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","45-49 anys",147
2008,10,"Sant Martí",65,"el Clot","Home","45-49 anys",93
2008,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","45-49 anys",61
2008,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","45-49 anys",53
2008,10,"Sant Martí",68,"el Poblenou","Home","45-49 anys",133
2008,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","45-49 anys",66
2008,10,"Sant Martí",70,"el Besòs i el Maresme","Home","45-49 anys",73
2008,10,"Sant Martí",71,"Provençals del Poblenou","Home","45-49 anys",53
2008,10,"Sant Martí",72,"Sant Martí de Provençals","Home","45-49 anys",77
2008,10,"Sant Martí",73,"la Verneda i la Pau","Home","45-49 anys",64
2008,99,"No consta",99,"No consta","Home","45-49 anys",11
2008,1,"Ciutat Vella",1,"el Raval","Home","50-54 anys",219
2008,1,"Ciutat Vella",2,"el Barri Gòtic","Home","50-54 anys",108
2008,1,"Ciutat Vella",3,"la Barceloneta","Home","50-54 anys",88
2008,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","50-54 anys",127
2008,2,"Eixample",5,"el Fort Pienc","Home","50-54 anys",101
2008,2,"Eixample",6,"la Sagrada Família","Home","50-54 anys",161
2008,2,"Eixample",7,"la Dreta de l'Eixample","Home","50-54 anys",191
2008,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","50-54 anys",149
2008,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","50-54 anys",192
2008,2,"Eixample",10,"Sant Antoni","Home","50-54 anys",143
2008,3,"Sants-Montjuïc",11,"el Poble Sec","Home","50-54 anys",152
2008,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","50-54 anys",8
2008,3,"Sants-Montjuïc",13,"la Marina de Port","Home","50-54 anys",75
2008,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","50-54 anys",35
2008,3,"Sants-Montjuïc",15,"Hostafrancs","Home","50-54 anys",59
2008,3,"Sants-Montjuïc",16,"la Bordeta","Home","50-54 anys",62
2008,3,"Sants-Montjuïc",17,"Sants - Badal","Home","50-54 anys",65
2008,3,"Sants-Montjuïc",18,"Sants","Home","50-54 anys",160
2008,4,"Les Corts",19,"les Corts","Home","50-54 anys",143
2008,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","50-54 anys",63
2008,4,"Les Corts",21,"Pedralbes","Home","50-54 anys",26
2008,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","50-54 anys",17
2008,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","50-54 anys",73
2008,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","50-54 anys",43
2008,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","50-54 anys",65
2008,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","50-54 anys",139
2008,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","50-54 anys",97
2008,6,"Gràcia",28,"Vallcarca i els Penitents","Home","50-54 anys",44
2008,6,"Gràcia",29,"el Coll","Home","50-54 anys",21
2008,6,"Gràcia",30,"la Salut","Home","50-54 anys",37
2008,6,"Gràcia",31,"la Vila de Gràcia","Home","50-54 anys",208
2008,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","50-54 anys",122
2008,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","50-54 anys",73
2008,7,"Horta-Guinardó",34,"Can Baró","Home","50-54 anys",30
2008,7,"Horta-Guinardó",35,"el Guinardó","Home","50-54 anys",111
2008,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","50-54 anys",22
2008,7,"Horta-Guinardó",37,"el Carmel","Home","50-54 anys",76
2008,7,"Horta-Guinardó",38,"la Teixonera","Home","50-54 anys",38
2008,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","50-54 anys",12
2008,7,"Horta-Guinardó",40,"Montbau","Home","50-54 anys",15
2008,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","50-54 anys",16
2008,7,"Horta-Guinardó",42,"la Clota","Home","50-54 anys",0
2008,7,"Horta-Guinardó",43,"Horta","Home","50-54 anys",70
2008,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","50-54 anys",61
2008,8,"Nou Barris",45,"Porta","Home","50-54 anys",59
2008,8,"Nou Barris",46,"el Turó de la Peira","Home","50-54 anys",46
2008,8,"Nou Barris",47,"Can Peguera","Home","50-54 anys",3
2008,8,"Nou Barris",48,"la Guineueta","Home","50-54 anys",25
2008,8,"Nou Barris",49,"Canyelles","Home","50-54 anys",15
2008,8,"Nou Barris",50,"les Roquetes","Home","50-54 anys",38
2008,8,"Nou Barris",51,"Verdun","Home","50-54 anys",42
2008,8,"Nou Barris",52,"la Prosperitat","Home","50-54 anys",55
