"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Població","Domicilis","Ocupació mitjana (persones per domicili)"
2017,1,"Ciutat Vella",1,"el Raval",47986,17090,2.81
2017,1,"Ciutat Vella",2,"el Barri Gòtic",16240,6537,2.48
2017,1,"Ciutat Vella",3,"la Barceloneta",15101,6911,2.19
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",22923,10154,2.26
2017,2,"Eixample",5,"el Fort Pienc",32048,12838,2.5
2017,2,"Eixample",6,"la Sagrada Família",51651,21920,2.36
2017,2,"Eixample",7,"la Dreta de l'Eixample",44246,18520,2.39
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",42512,18223,2.33
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",58315,24643,2.37
2017,2,"Eixample",10,"Sant Antoni",38412,16414,2.34
2017,3,"Sants-Montjuïc",11,"el Poble Sec",40358,16017,2.52
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1151,447,2.57
2017,3,"Sants-Montjuïc",13,"la Marina de Port",30622,11863,2.58
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",10422,4286,2.43
2017,3,"Sants-Montjuïc",15,"Hostafrancs",15949,6624,2.41
2017,3,"Sants-Montjuïc",16,"la Bordeta",18561,7536,2.46
2017,3,"Sants-Montjuïc",17,"Sants - Badal",24047,9929,2.42
2017,3,"Sants-Montjuïc",18,"Sants",41244,17185,2.4
2017,4,"Les Corts",19,"les Corts",46104,19037,2.42
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",23980,9733,2.46
2017,4,"Les Corts",21,"Pedralbes",12117,4234,2.86
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",4689,1581,2.97
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",25106,8904,2.82
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",16660,5593,2.98
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",25909,9350,2.77
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",47753,18683,2.56
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",29617,12233,2.42
2017,6,"Gràcia",28,"Vallcarca i els Penitents",15615,6463,2.42
2017,6,"Gràcia",29,"el Coll",7428,3093,2.4
2017,6,"Gràcia",30,"la Salut",13207,5391,2.45
2017,6,"Gràcia",31,"la Vila de Gràcia",50885,22743,2.24
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",34431,14931,2.31
2017,7,"Horta-Guinardó",33,"el Baix Guinardó",25734,10829,2.38
2017,7,"Horta-Guinardó",34,"Can Baró",9020,3804,2.37
2017,7,"Horta-Guinardó",35,"el Guinardó",36538,15340,2.38
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues",9390,3694,2.54
2017,7,"Horta-Guinardó",37,"el Carmel",31583,12740,2.48
2017,7,"Horta-Guinardó",38,"la Teixonera",11634,4773,2.44
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",6971,2863,2.43
2017,7,"Horta-Guinardó",40,"Montbau",5171,2140,2.42
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron",5792,2352,2.46
2017,7,"Horta-Guinardó",42,"la Clota",611,264,2.31
2017,7,"Horta-Guinardó",43,"Horta",26743,10589,2.53
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",25618,10482,2.44
2017,8,"Nou Barris",45,"Porta",25046,10163,2.46
2017,8,"Nou Barris",46,"el Turó de la Peira",15506,6183,2.51
2017,8,"Nou Barris",47,"Can Peguera",2233,921,2.42
2017,8,"Nou Barris",48,"la Guineueta",15247,6193,2.46
2017,8,"Nou Barris",49,"Canyelles",6863,2799,2.45
2017,8,"Nou Barris",50,"les Roquetes",15648,5904,2.65
2017,8,"Nou Barris",51,"Verdun",12368,5078,2.44
2017,8,"Nou Barris",52,"la Prosperitat",26398,10700,2.47
2017,8,"Nou Barris",53,"la Trinitat Nova",7271,2863,2.54
2017,8,"Nou Barris",54,"Torre Baró",2859,941,3.04
2017,8,"Nou Barris",55,"Ciutat Meridiana",10369,3608,2.87
2017,8,"Nou Barris",56,"Vallbona",1379,477,2.89
2017,9,"Sant Andreu",57,"la Trinitat Vella",10006,3491,2.87
2017,9,"Sant Andreu",58,"Baró de Viver",2539,970,2.62
2017,9,"Sant Andreu",59,"el Bon Pastor",12582,4469,2.82
2017,9,"Sant Andreu",60,"Sant Andreu",57223,23550,2.43
2017,9,"Sant Andreu",61,"la Sagrera",29031,11776,2.47
2017,9,"Sant Andreu",62,"el Congrés i els Indians",14141,5916,2.39
2017,9,"Sant Andreu",63,"Navas",22171,9002,2.46
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",38371,16318,2.35
2017,10,"Sant Martí",65,"el Clot",27089,10774,2.51
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",15204,6162,2.47
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",9404,3520,2.67
2017,10,"Sant Martí",68,"el Poblenou",33931,13647,2.49
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",13710,5487,2.5
2017,10,"Sant Martí",70,"el Besòs i el Maresme",22893,8291,2.76
2017,10,"Sant Martí",71,"Provençals del Poblenou",20649,8146,2.53
2017,10,"Sant Martí",72,"Sant Martí de Provençals",26187,10598,2.47
2017,10,"Sant Martí",73,"la Verneda i la Pau",28725,11452,2.51
